ID,obrorgan,pinadleg,code,name_code,stroka,name_stroka,datee,vypusk,tk,tk_spec,tk__month,Indivpred,samozan,teach,army_priz,army_contr,decret,neformal,szn,no_motiv,drugoe,smert,nakazan,pereezd,uxod,inostran,inoe,will_trud,will_individpred,will_samozan,will_army_priz,will_army_contract,will_teach
2993,ГАПОУ СО Уральский железнодорожный техникум,Министерство образования и молодежной политики,43.01.05,Оператор по обработке перевозочных документов на железнодорожном транспорте,3,из ОВЗ: инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,ГАПОУ СО Уральский железнодорожный техникум,Министерство образования и молодежной политики,43.01.05,Оператор по обработке перевозочных документов на железнодорожном транспорте,4,Инвалиды и дети-инвалиды,44835,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,ГАПОУ СО Уральский железнодорожный техникум,Министерство образования и молодежной политики,43.01.05,Оператор по обработке перевозочных документов на железнодорожном транспорте,5,Имеют договор о целевом обучении,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2996,ГАПОУ СО Уральский колледж бизнеса, управления и технологии красоты,Министерство образования и молодежной политики,21.02.05,Земельно-имущественные отношения,1,Всего,44835,5,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,ГАПОУ СО Уральский колледж бизнеса, управления и технологии красоты,Министерство образования и молодежной политики,21.02.05,Земельно-имущественные отношения,2,лица с ОВЗ,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,ГАПОУ СО Уральский колледж бизнеса, управления и технологии красоты,Министерство образования и молодежной политики,21.02.05,Земельно-имущественные отношения,3,из ОВЗ: инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,ГАПОУ СО Уральский колледж бизнеса, управления и технологии красоты,Министерство образования и молодежной политики,21.02.05,Земельно-имущественные отношения,4,Инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,ГАПОУ СО Уральский колледж бизнеса, управления и технологии красоты,Министерство образования и молодежной политики,21.02.05,Земельно-имущественные отношения,5,Имеют договор о целевом обучении,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3001,ГАПОУ СО Уральский колледж бизнеса, управления и технологии красоты,Министерство образования и молодежной политики,29.02.04,Конструирование; моделирование и технология швейных изделии,1,Всего,44835,10,5,4,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"3002,ГАПОУ СО Уральский колледж бизнеса, управления и технологии красоты,Министерство образования и молодежной политики,29.02.04,Конструирование; моделирование и технология швейных изделии,2,лица с ОВЗ,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"3003,ГАПОУ СО Уральский колледж бизнеса, управления и технологии красоты,Министерство образования и молодежной политики,29.02.04,Конструирование; моделирование и технология швейных изделии,3,из ОВЗ: инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"3004,ГАПОУ СО Уральский колледж бизнеса, управления и технологии красоты,Министерство образования и молодежной политики,29.02.04,Конструирование; моделирование и технология швейных изделии,4,Инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"3005,ГАПОУ СО Уральский колледж бизнеса, управления и технологии красоты,Министерство образования и молодежной политики,29.02.04,Конструирование; моделирование и технология швейных изделии,5,Имеют договор о целевом обучении,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3006,ГАПОУ СО Уральский колледж бизнеса, управления и технологии красоты,Министерство образования и молодежной политики,38.02.03,Операционная деятельность в логистике,1,Всего,44835,38,24,14,11,0,0,0,0,0,2,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
